part_id,material,volume_mm3,surface_area_mm2,tolerance_um,complexity_idx,rev,created_at
P017764,Aluminum,28035.0,959.0,42.0,0.208,1,2025-02-11
P017765,Titanium,4742.0,266.0,39.0,0.565,1,2025-01-16
P017766,Aluminum,13049.0,633.0,25.0,0.634,1,2025-01-09
P017767,Brass,11096.0,490.0,17.0,0.401,1,2025-02-17
P017768,Aluminum,31425.0,1133.0,63.0,0.465,1,2025-02-05
P017769,Aluminum,4530.0,247.0,41.0,0.431,1,2025-01-19
P017770,Aluminum,12069.0,530.0,51.0,0.126,1,2025-02-24
P017771,ABS,17130.0,599.0,88.0,0.255,1,2025-01-01
P017772,Steel,20478.0,711.0,22.0,0.472,1,2025-01-18
P017773,Titanium,10846.0,482.0,35.0,0.422,1,2025-01-30
P017774,ABS,6589.0,353.0,75.0,0.184,1,2025-02-08
P017775,ABS,11872.0,530.0,87.0,0.721,1,2025-01-31
P017776,Aluminum,8234.0,369.0,34.0,0.809,1,2025-01-05
P017777,Aluminum,16537.0,634.0,60.0,0.862,1,2025-02-13
P017778,Titanium,12561.0,557.0,20.0,0.458,1,2025-02-01
P017779,Brass,14639.0,585.0,51.0,0.233,1,2025-01-30
P017780,ABS,12058.0,481.0,65.0,0.902,1,2025-01-14
P017781,Steel,19175.0,779.0,42.0,0.232,1,2025-02-28
P017782,Titanium,22233.0,712.0,39.0,0.409,1,2025-01-12
P017783,ABS,8406.0,389.0,77.0,0.542,1,2025-02-25
P017784,Aluminum,14735.0,636.0,57.0,0.392,1,2025-01-28
P017785,Steel,5045.0,326.0,47.0,0.608,1,2025-02-23
P017786,ABS,11432.0,466.0,88.0,0.283,1,2025-02-16
P017787,Steel,14696.0,639.0,32.0,0.4,1,2025-02-01
P017788,Brass,9236.0,424.0,48.0,0.617,1,2025-02-11
P017789,Steel,15840.0,612.0,46.0,0.637,1,2025-02-28
P017790,Aluminum,9182.0,440.0,59.0,0.638,1,2025-01-24
P017791,ABS,10311.0,442.0,64.0,0.751,1,2025-02-02
P017792,ABS,5303.0,279.0,105.0,0.47,1,2025-01-27
P017793,ABS,34407.0,1107.0,64.0,0.179,1,2025-02-25
P017794,Aluminum,24731.0,784.0,48.0,0.14,1,2025-02-28
P017795,Steel,12423.0,605.0,40.0,0.395,1,2025-02-19
P017796,Aluminum,22696.0,851.0,52.0,0.605,1,2025-02-11
P017797,ABS,12212.0,511.0,80.0,0.095,1,2025-01-26
P017798,ABS,13729.0,648.0,75.0,0.756,1,2025-02-17
P017799,ABS,21652.0,823.0,65.0,0.427,1,2025-02-11
P017800,ABS,18928.0,700.0,101.0,0.225,1,2025-01-31
P017801,Titanium,8351.0,412.0,43.0,0.436,1,2025-01-10
P017802,Steel,12652.0,599.0,19.0,0.558,1,2025-01-17
P017803,Brass,11012.0,450.0,19.0,0.519,1,2025-02-28
P017804,Aluminum,8317.0,432.0,48.0,0.308,1,2025-02-21
P017805,ABS,14406.0,628.0,63.0,0.489,1,2025-01-22
P017806,ABS,6690.0,327.0,84.0,0.483,1,2025-01-08
P017807,Steel,22382.0,891.0,24.0,0.164,1,2025-01-31
P017808,Titanium,10903.0,466.0,15.0,0.097,1,2025-01-17
P017809,Aluminum,7087.0,400.0,52.0,0.868,1,2025-02-25
P017810,Steel,10312.0,502.0,31.0,0.487,1,2025-01-22
P017811,Steel,18260.0,768.0,37.0,0.622,1,2025-02-06
P017812,Steel,17693.0,624.0,30.0,0.724,1,2025-01-09
P017813,Titanium,14662.0,585.0,28.0,0.092,1,2025-02-05
P017814,Titanium,17232.0,607.0,25.0,0.677,1,2025-01-03
P017815,Titanium,10481.0,489.0,35.0,0.212,1,2025-01-28
P017816,Aluminum,14900.0,564.0,64.0,0.528,1,2025-01-13
P017817,Brass,13718.0,554.0,36.0,0.545,1,2025-01-22
P017818,Steel,10922.0,469.0,40.0,0.679,1,2025-02-27
P017819,Aluminum,8385.0,460.0,57.0,0.232,1,2025-01-01
P017820,Steel,16879.0,593.0,39.0,0.273,1,2025-01-02
P017821,Aluminum,5474.0,289.0,58.0,0.116,1,2025-02-17
P017822,Steel,11676.0,518.0,31.0,0.036,1,2025-02-27
P017823,Steel,5811.0,354.0,15.0,0.102,1,2025-01-15
P017824,ABS,11758.0,569.0,88.0,0.326,1,2025-02-12
P017825,Aluminum,7019.0,409.0,61.0,0.719,1,2025-01-17
P017826,ABS,11448.0,488.0,69.0,0.492,1,2025-01-14
P017827,Titanium,11196.0,534.0,49.0,0.202,1,2025-02-19
P017828,Aluminum,12612.0,542.0,58.0,0.431,1,2025-01-23
P017829,ABS,20909.0,698.0,71.0,0.179,1,2025-01-01
P017830,Brass,35847.0,1217.0,61.0,0.422,1,2025-02-09
P017831,ABS,6287.0,353.0,72.0,0.039,1,2025-01-10
P017832,Aluminum,11779.0,554.0,49.0,0.708,1,2025-01-28
P017833,Brass,21816.0,727.0,34.0,0.242,1,2025-02-25
P017834,Steel,5752.0,308.0,31.0,0.536,1,2025-01-10
P017835,Brass,9655.0,427.0,65.0,0.177,1,2025-01-08
P017836,ABS,20529.0,680.0,95.0,0.501,1,2025-02-14
P017837,Aluminum,19043.0,776.0,62.0,0.111,1,2025-01-05
P017838,Aluminum,12073.0,527.0,45.0,0.585,1,2025-02-16
P017839,ABS,13976.0,651.0,74.0,0.591,1,2025-01-03
P017840,Aluminum,5878.0,341.0,50.0,0.193,1,2025-01-06
P017841,Aluminum,8657.0,406.0,64.0,0.637,1,2025-02-28
P017842,ABS,38434.0,1232.0,61.0,0.614,1,2025-02-06
P017843,ABS,9779.0,426.0,86.0,0.544,1,2025-01-30
P017844,Steel,9656.0,503.0,30.0,0.695,1,2025-01-27
P017845,Brass,8057.0,421.0,33.0,0.583,1,2025-01-13
P017846,Brass,21447.0,805.0,31.0,0.788,1,2025-02-23
P017847,Steel,12370.0,568.0,41.0,0.376,1,2025-01-28
P017848,Steel,10978.0,521.0,33.0,0.404,1,2025-02-26
P017849,ABS,7189.0,409.0,85.0,0.488,1,2025-02-04
P017850,Aluminum,10741.0,475.0,55.0,0.57,1,2025-01-16
P017851,Aluminum,14593.0,568.0,67.0,0.742,1,2025-01-16
P017852,Aluminum,6837.0,399.0,59.0,0.288,1,2025-02-02
P017853,Brass,8190.0,392.0,61.0,0.215,1,2025-02-22
P017854,Aluminum,15749.0,666.0,60.0,0.45,1,2025-02-11
P017855,Aluminum,23267.0,849.0,63.0,0.361,1,2025-01-24
P017856,ABS,5578.0,356.0,66.0,0.292,1,2025-02-19
P017857,Aluminum,32752.0,936.0,50.0,0.462,1,2025-03-01
P017858,Titanium,23494.0,807.0,46.0,0.324,1,2025-01-23
P017859,Aluminum,13447.0,511.0,64.0,0.402,1,2025-01-11
P017860,Brass,9720.0,482.0,30.0,0.626,1,2025-02-28
P017861,,14974.0,633.0,36.0,0.165,1,2025-02-06
P017862,Steel,4057.0,232.0,50.0,0.19,1,2025-01-22
P017863,,9945.0,496.0,62.0,0.765,1,2025-01-23
P017864,ABS,8734.0,418.0,77.0,0.111,1,2025-01-10
P017865,ABS,13260.0,519.0,67.0,0.541,1,2025-01-05
P017866,Steel,27846.0,983.0,16.0,0.154,1,2025-02-25
P017867,ABS,13104.0,572.0,77.0,0.376,1,2025-01-18
P017868,Brass,7099.0,369.0,46.0,0.234,1,2025-02-08
P017869,ABS,5970.0,309.0,56.0,0.393,1,2025-01-07
P017870,Steel,3285.0,213.0,17.0,0.777,1,2025-01-17
P017871,Brass,13728.0,532.0,16.0,0.556,1,2025-02-20
P017872,Steel,6052.0,366.0,43.0,0.617,1,2025-01-31
P017873,Aluminum,14939.0,569.0,67.0,0.624,1,2025-02-27
P017874,ABS,14583.0,571.0,86.0,0.385,1,2025-01-24
P017875,Steel,19322.0,758.0,31.0,0.321,1,2025-02-05
P017876,ABS,34970.0,987.0,72.0,0.364,1,2025-02-12
P017877,Steel,13698.0,635.0,33.0,0.472,1,2025-01-14
P017878,Aluminum,11566.0,529.0,58.0,0.129,1,2025-01-25
P017879,Steel,20056.0,731.0,28.0,0.194,1,2025-02-18
P017880,Aluminum,21730.0,782.0,48.0,0.451,1,2025-02-28
P017881,ABS,19781.0,836.0,73.0,0.262,1,2025-01-06
P017882,ABS,14326.0,651.0,78.0,0.156,1,2025-02-20
P017883,Steel,16419.0,603.0,24.0,0.246,1,2025-02-09
P017884,Brass,7947.0,398.0,46.0,0.193,1,2025-02-08
P017885,Aluminum,16766.0,713.0,40.0,0.131,1,2025-02-18
P017886,ABS,13032.0,506.0,65.0,0.285,1,2025-01-03
P017887,Steel,17494.0,611.0,69.0,0.625,1,2025-01-14
P017888,Titanium,5755.0,316.0,39.0,0.099,1,2025-02-18
P017889,Brass,14433.0,578.0,49.0,0.111,1,2025-02-10
P017890,Aluminum,10666.0,497.0,65.0,0.449,1,2025-01-20
P017891,ABS,18970.0,684.0,84.0,0.344,1,2025-02-25
P017892,ABS,18416.0,667.0,88.0,0.304,1,2025-01-04
P017893,ABS,12635.0,534.0,59.0,0.252,1,2025-01-11
P017894,Titanium,9406.0,510.0,15.0,0.421,1,2025-02-08
P017895,Brass,7832.0,362.0,26.0,0.722,1,2025-01-27
P017896,Steel,14617.0,667.0,25.0,0.27,1,2025-02-10
P017897,ABS,13825.0,588.0,92.0,0.294,1,2025-01-14
P017898,ABS,11577.0,467.0,89.0,0.277,1,2025-01-16
P017899,Brass,15022.0,641.0,57.0,0.231,1,2025-01-17
P017900,Steel,22888.0,872.0,46.0,0.503,1,2025-01-15
P017901,Brass,3621.0,227.0,52.0,0.44,1,2025-02-09
P017902,ABS,19665.0,825.0,64.0,0.201,1,2025-01-14
P017903,Steel,24793.0,810.0,47.0,0.477,1,2025-02-09
P017904,ABS,7523.0,389.0,75.0,0.047,1,2025-02-22
P017905,Steel,15886.0,621.0,66.0,0.165,1,2025-01-15
P017906,ABS,10678.0,526.0,82.0,0.268,1,2025-01-17
P017907,Aluminum,15414.0,584.0,72.0,0.559,1,2025-01-20
P017908,Steel,9740.0,418.0,15.0,0.555,1,2025-02-12
P017909,Titanium,24273.0,777.0,28.0,0.111,1,2025-02-27
P017910,Brass,10779.0,467.0,40.0,0.136,1,2025-02-18
P017911,Brass,35306.0,1175.0,46.0,0.603,1,2025-02-10
P017912,Steel,5432.0,322.0,18.0,0.46,1,2025-02-03
P017913,Steel,12197.0,598.0,45.0,0.395,1,2025-01-18
P017914,ABS,7777.0,442.0,90.0,0.599,1,2025-01-02
P017915,ABS,6525.0,380.0,90.0,0.865,1,2025-02-06
P017916,Steel,15403.0,607.0,38.0,0.207,1,2025-01-06
P017917,Aluminum,42812.0,1406.0,50.0,0.182,1,2025-02-16
P017918,Aluminum,13946.0,577.0,48.0,0.413,1,2025-01-04
P017919,Steel,12288.0,565.0,32.0,0.273,1,2025-01-10
P017920,Brass,15058.0,681.0,36.0,0.675,1,2025-01-15
P017921,ABS,13361.0,597.0,83.0,0.502,1,2025-01-04
P017922,Steel,15126.0,670.0,33.0,0.214,1,2025-02-11
P017923,Titanium,12082.0,501.0,26.0,0.619,1,2025-02-20
P017924,Steel,19380.0,740.0,22.0,0.095,1,2025-01-04
P017925,Brass,12764.0,508.0,34.0,0.05,1,2025-02-15
P017926,Brass,12313.0,500.0,48.0,0.542,1,2025-01-01
P017927,Steel,47031.0,1232.0,41.0,0.417,1,2025-01-14
P017928,Steel,10165.0,450.0,44.0,0.379,1,2025-02-25
P017929,Steel,25721.0,942.0,27.0,0.098,1,2025-01-18
P017930,ABS,11468.0,565.0,78.0,0.123,1,2025-01-26
P017931,Steel,15357.0,637.0,17.0,0.251,1,2025-01-26
P017932,Titanium,15059.0,568.0,35.0,0.184,1,2025-01-27
P017933,Titanium,9325.0,452.0,25.0,0.576,1,2025-02-03
P017934,ABS,19515.0,798.0,81.0,0.122,1,2025-01-04
P017935,ABS,12765.0,499.0,81.0,0.093,1,2025-01-24
P017936,Aluminum,13982.0,562.0,56.0,0.686,1,2025-02-07
P017937,Aluminum,6588.0,,29.0,0.419,1,2025-01-06
P017938,ABS,52930.0,1366.0,65.0,0.575,1,2025-02-12
P017939,Aluminum,12242.0,518.0,48.0,0.594,1,2025-01-29
P017940,Steel,7999.0,383.0,43.0,0.314,1,2025-01-29
P017941,Aluminum,18909.0,784.0,55.0,0.285,1,2025-01-05
P017942,Brass,12820.0,500.0,66.0,0.252,1,2025-02-27
P017943,ABS,15008.0,668.0,66.0,0.597,1,2025-02-28
P017944,Steel,13549.0,627.0,51.0,0.614,1,2025-01-28
P017945,Steel,5501.0,302.0,21.0,0.447,1,2025-01-02
P017946,Brass,15616.0,684.0,51.0,0.415,1,2025-02-09
P017947,Aluminum,13900.0,605.0,39.0,0.14,1,2025-01-18
P017948,ABS,6822.0,347.0,95.0,0.775,1,2025-02-10
P017949,Titanium,14933.0,617.0,32.0,0.456,1,2025-02-25
P017950,Steel,12260.0,569.0,37.0,0.163,1,2025-02-17
P017951,Aluminum,10738.0,508.0,65.0,0.591,1,2025-01-12
P017952,ABS,8496.0,476.0,78.0,0.742,1,2025-01-05
P017953,Titanium,19440.0,666.0,15.0,0.265,1,2025-01-30
P017954,Aluminum,8133.0,440.0,61.0,0.277,1,2025-01-12
P017955,Titanium,12301.0,500.0,26.0,0.495,1,2025-02-05
P017956,Steel,11770.0,516.0,36.0,0.567,1,2025-02-14
P017957,ABS,25818.0,949.0,83.0,0.396,1,2025-02-19
P017958,Steel,16292.0,624.0,29.0,0.838,1,2025-02-25
P017959,Aluminum,9926.0,428.0,55.0,0.345,1,2025-02-21
P017960,Titanium,36074.0,1081.0,36.0,0.36,1,2025-01-15
P017961,Steel,37233.0,1243.0,23.0,0.184,1,2025-01-26
P017962,Steel,33957.0,982.0,42.0,0.215,1,2025-02-05
P017963,Brass,7603.0,427.0,43.0,0.559,1,2025-01-18
P017964,Steel,16220.0,720.0,34.0,0.069,1,2025-01-26
P017965,ABS,4321.0,249.0,79.0,0.304,1,2025-02-20
P017966,Steel,10439.0,495.0,38.0,0.694,1,2025-02-08
P017967,ABS,22567.0,908.0,81.0,0.556,1,2025-02-23
P017968,Titanium,9812.0,478.0,27.0,0.73,1,2025-02-07
P017969,ABS,9883.0,490.0,106.0,0.672,1,2025-02-07
P017970,ABS,8822.0,481.0,75.0,0.463,1,2025-01-18
P017971,Steel,11928.0,563.0,19.0,0.138,1,2025-02-14
P017972,Aluminum,4492.0,308.0,44.0,0.323,1,2025-02-08
P017973,Brass,8856.0,416.0,62.0,0.379,1,2025-02-23
P017974,Aluminum,38277.0,,56.0,0.131,1,2025-01-04
P017975,Aluminum,39291.0,1239.0,51.0,0.699,1,2025-02-21
P017976,Aluminum,16087.0,605.0,51.0,0.534,1,2025-02-04
P017977,Brass,11152.0,508.0,54.0,0.291,1,2025-01-05
P017978,Aluminum,10613.0,467.0,63.0,0.21,1,2025-03-01
P017979,Aluminum,20999.0,856.0,66.0,0.739,1,2025-01-11
P017980,ABS,16134.0,727.0,82.0,0.445,1,2025-02-20
P017981,Steel,8456.0,445.0,59.0,0.447,1,2025-01-21
P017982,Aluminum,6776.0,371.0,50.0,0.733,1,2025-01-23
P017983,ABS,10662.0,493.0,69.0,0.317,1,2025-02-04
P017984,ABS,17945.0,678.0,75.0,0.223,1,2025-01-04
P017985,,5210.0,312.0,77.0,0.244,1,2025-02-24
P017986,Steel,7562.0,359.0,47.0,0.403,1,2025-02-06
P017987,Steel,18058.0,641.0,38.0,0.684,1,2025-02-23
P017988,Aluminum,13150.0,629.0,53.0,0.656,1,2025-02-27
P017989,Steel,8312.0,455.0,30.0,0.538,1,2025-01-27
P017990,Brass,9086.0,446.0,71.0,0.652,1,2025-01-17
P017991,ABS,15827.0,606.0,78.0,0.155,1,2025-01-06
P017992,Titanium,15885.0,571.0,21.0,0.762,1,2025-02-17
P017993,Aluminum,5985.0,315.0,53.0,0.346,1,2025-02-04
P017994,Aluminum,21024.0,797.0,55.0,0.524,1,2025-02-22
P017995,Brass,17900.0,675.0,53.0,0.241,1,2025-01-07
P017996,Aluminum,12141.0,580.0,63.0,0.171,1,2025-01-26
P017997,,5488.0,332.0,37.0,0.395,1,2025-02-17
P017998,ABS,3562.0,227.0,94.0,0.576,1,2025-02-03
P017999,ABS,11816.0,493.0,58.0,0.12,1,2025-02-06
P018000,ABS,17050.0,,103.0,0.141,1,2025-02-19
P018001,Steel,14001.0,540.0,34.0,0.277,1,2025-02-21
P018002,Aluminum,20248.0,745.0,73.0,0.764,1,2025-02-20
P018003,Aluminum,14163.0,569.0,73.0,0.521,1,2025-01-23
P018004,Aluminum,10859.0,496.0,51.0,0.304,1,2025-01-26
P018005,Aluminum,16749.0,621.0,68.0,0.343,1,2025-01-11
P018006,Aluminum,20877.0,827.0,65.0,0.251,1,2025-02-23
P018007,Aluminum,7240.0,373.0,70.0,0.582,1,2025-02-04
P018008,Steel,23236.0,812.0,30.0,0.67,1,2025-01-21
P018009,Titanium,14371.0,573.0,23.0,0.271,1,2025-01-13
P018010,Aluminum,10849.0,459.0,69.0,0.5,1,2025-02-05
P018011,ABS,23448.0,864.0,65.0,0.333,1,2025-01-05
P018012,ABS,10522.0,456.0,73.0,0.048,1,2025-01-01
P018013,Steel,16406.0,734.0,38.0,0.199,1,2025-01-18
P018014,ABS,31302.0,998.0,65.0,0.292,1,2025-02-01
P018015,Aluminum,14520.0,671.0,54.0,0.309,1,2025-01-06
P018016,ABS,7742.0,361.0,70.0,0.726,1,2025-02-25
P018017,Aluminum,18519.0,726.0,47.0,0.465,1,2025-02-13
P018018,Brass,7234.0,380.0,37.0,0.297,1,2025-01-22
P018019,Titanium,26552.0,850.0,23.0,0.264,1,2025-02-22
P018020,Steel,12908.0,591.0,32.0,0.241,1,2025-02-22
P018021,Steel,20794.0,721.0,51.0,0.341,1,2025-01-14
P018022,Titanium,7717.0,433.0,52.0,0.517,1,2025-01-20
P018023,Aluminum,10243.0,485.0,38.0,0.13,1,2025-01-29
P018024,ABS,26328.0,886.0,85.0,0.385,1,2025-02-24
P018025,Steel,29104.0,1029.0,51.0,0.316,1,2025-01-22
P018026,ABS,6335.0,377.0,62.0,0.747,1,2025-02-01
P018027,Aluminum,9446.0,438.0,54.0,0.392,1,2025-02-16
P018028,Brass,8780.0,441.0,58.0,0.236,1,2025-01-26
P018029,ABS,4885.0,305.0,66.0,0.844,1,2025-01-24
P018030,Brass,10030.0,440.0,52.0,0.548,1,2025-01-27
P018031,Brass,15318.0,610.0,18.0,0.201,1,2025-01-08
P018032,Steel,11959.0,559.0,48.0,0.518,1,2025-01-09
P018033,Aluminum,18149.0,742.0,37.0,0.823,1,2025-02-15
P018034,ABS,22058.0,714.0,65.0,0.265,1,2025-01-06
P018035,Aluminum,22060.0,750.0,60.0,0.028,1,2025-01-15
P018036,Aluminum,20035.0,777.0,48.0,0.322,1,2025-03-01
P018037,Steel,14673.0,558.0,43.0,0.336,1,2025-01-15
P018038,Brass,6459.0,328.0,41.0,0.569,1,2025-02-04
P018039,Aluminum,6733.0,324.0,48.0,0.483,1,2025-01-09
P018040,ABS,14593.0,644.0,80.0,0.027,1,2025-03-01
P018041,Steel,6859.0,363.0,47.0,0.308,1,2025-01-22
P018042,Steel,18546.0,787.0,20.0,0.061,1,2025-01-10
P018043,Aluminum,10686.0,465.0,45.0,0.196,1,2025-01-10
P018044,Brass,10947.0,485.0,46.0,0.122,1,2025-01-28
P018045,Steel,3477.0,209.0,41.0,0.239,1,2025-01-27
P018046,Aluminum,22288.0,765.0,70.0,0.547,1,2025-01-23
P018047,Aluminum,17278.0,649.0,45.0,0.798,1,2025-01-09
P018048,ABS,7445.0,380.0,88.0,0.29,1,2025-02-07
P018049,Brass,12781.0,526.0,65.0,0.171,1,2025-01-31
P018050,Aluminum,17034.0,761.0,72.0,0.154,1,2025-02-22
P018051,Steel,3524.0,250.0,15.0,0.364,1,2025-01-03
P018052,Brass,7818.0,438.0,44.0,0.774,1,2025-01-15
P018053,Aluminum,22661.0,888.0,50.0,0.584,1,2025-01-13
P018054,Steel,6852.0,409.0,31.0,0.087,1,2025-01-23
P018055,Steel,8299.0,407.0,23.0,0.658,1,2025-02-01
P018056,Brass,38228.0,1147.0,25.0,0.544,1,2025-01-27
P018057,Brass,6965.0,354.0,58.0,0.071,1,2025-02-15
P018058,Aluminum,22401.0,804.0,66.0,0.269,1,2025-02-01
P018059,Steel,10548.0,497.0,35.0,0.314,1,2025-01-21
P018060,Brass,4700.0,,35.0,0.181,1,2025-02-28
P018061,Steel,8089.0,406.0,32.0,0.239,1,2025-01-14
P018062,Brass,11716.0,510.0,21.0,0.125,1,2025-02-10
P018063,Brass,12448.0,527.0,24.0,0.267,1,2025-01-30
P018064,Aluminum,14403.0,536.0,73.0,0.42,1,2025-02-19
P018065,Steel,5584.0,303.0,18.0,0.432,1,2025-02-05
P018066,ABS,11912.0,532.0,90.0,0.388,1,2025-01-24
P018067,Aluminum,25812.0,814.0,89.0,0.359,1,2025-02-04
P018068,Aluminum,6820.0,404.0,47.0,0.076,1,2025-02-10
P018069,Brass,6554.0,318.0,41.0,0.106,1,2025-02-25
P018070,Steel,29118.0,1052.0,22.0,0.346,1,2025-01-31
P018071,Steel,14386.0,561.0,43.0,0.414,1,2025-02-28
P018072,Brass,5222.0,284.0,60.0,0.106,1,2025-02-01
P018073,ABS,7146.0,341.0,65.0,0.554,1,2025-01-09
P018074,Brass,7845.0,374.0,33.0,0.195,1,2025-01-21
P018075,ABS,15227.0,610.0,81.0,0.17,1,2025-01-30
P018076,Steel,17014.0,712.0,59.0,0.233,1,2025-01-11
P018077,ABS,18734.0,,92.0,0.725,1,2025-01-29
P018078,Aluminum,22031.0,883.0,78.0,0.269,1,2025-02-01
P018079,Steel,17200.0,605.0,43.0,0.517,1,2025-01-08
P018080,Aluminum,14166.0,636.0,46.0,0.581,1,2025-01-07
P018081,Aluminum,18617.0,647.0,53.0,0.352,1,2025-01-22
P018082,ABS,6877.0,354.0,56.0,0.243,1,2025-01-28
P018083,ABS,29864.0,950.0,53.0,0.229,1,2025-03-01
P018084,Brass,11754.0,,31.0,0.495,1,2025-02-17
P018085,Steel,12548.0,552.0,33.0,0.458,1,2025-01-01
P018086,ABS,17290.0,623.0,71.0,0.667,1,2025-01-06
P018087,Aluminum,5506.0,321.0,49.0,0.371,1,2025-02-06
P018088,Brass,8797.0,456.0,41.0,0.668,1,2025-02-19
P018089,Titanium,12799.0,538.0,34.0,0.385,1,2025-02-12
P018090,Steel,9080.0,457.0,31.0,0.17,1,2025-01-15
P018091,Aluminum,7932.0,384.0,56.0,0.073,1,2025-01-24
P018092,,10725.0,545.0,56.0,0.138,1,2025-02-27
P018093,ABS,18679.0,692.0,60.0,0.308,1,2025-01-23
P018094,Aluminum,33459.0,1005.0,43.0,0.352,1,2025-01-02
P018095,Aluminum,18104.0,700.0,58.0,0.403,1,2025-01-31
P018096,Titanium,23869.0,868.0,35.0,0.218,1,2025-01-04
P018097,Steel,19641.0,667.0,42.0,0.292,1,2025-01-11
P018098,Steel,30980.0,1126.0,58.0,0.652,1,2025-02-21
P018099,Aluminum,21130.0,,54.0,0.554,1,2025-01-08
P018100,Steel,2576.0,197.0,26.0,0.456,1,2025-01-24
P018101,Steel,19426.0,829.0,15.0,0.143,1,2025-01-02
P018102,ABS,12260.0,537.0,73.0,0.422,1,2025-02-20
P018103,Steel,16879.0,727.0,20.0,0.663,1,2025-01-28
P018104,ABS,15165.0,701.0,55.0,0.336,1,2025-01-21
P018105,Brass,9323.0,478.0,39.0,0.392,1,2025-01-16
P018106,Brass,23394.0,912.0,46.0,0.281,1,2025-01-22
P018107,,19291.0,774.0,47.0,0.633,1,2025-02-11
P018108,Aluminum,11901.0,522.0,64.0,0.366,1,2025-01-30
P018109,ABS,8503.0,466.0,79.0,0.658,1,2025-02-04
P018110,ABS,7118.0,337.0,72.0,0.471,1,2025-01-10
P018111,Aluminum,15801.0,704.0,55.0,0.181,1,2025-02-10
P018112,ABS,30980.0,907.0,76.0,0.304,1,2025-01-16
P018113,ABS,7007.0,345.0,66.0,0.484,1,2025-01-01
P018114,ABS,12306.0,500.0,82.0,0.762,1,2025-02-20
P018115,Aluminum,14785.0,647.0,55.0,0.419,1,2025-01-27
P018116,ABS,17257.0,670.0,75.0,0.205,1,2025-02-26
P018117,Aluminum,23525.0,895.0,45.0,0.685,1,2025-01-15
P018118,Aluminum,20210.0,689.0,18.0,0.709,1,2025-01-20
P018119,ABS,7283.0,342.0,74.0,0.77,1,2025-02-08
P018120,ABS,8281.0,460.0,68.0,0.217,1,2025-01-14
P018121,ABS,28611.0,892.0,82.0,0.618,1,2025-01-29
P018122,Aluminum,12869.0,537.0,41.0,0.713,1,2025-01-11
P018123,Aluminum,7049.0,356.0,49.0,0.77,1,2025-01-10
P018124,Aluminum,15018.0,696.0,62.0,0.495,1,2025-01-09
P018125,Aluminum,17074.0,652.0,55.0,0.362,1,2025-02-08
P018126,ABS,26170.0,894.0,78.0,0.399,1,2025-02-20
P018127,Aluminum,18303.0,798.0,61.0,0.695,1,2025-01-31
P018128,Aluminum,16551.0,702.0,59.0,0.628,1,2025-01-30
P018129,ABS,11084.0,452.0,88.0,0.228,1,2025-02-05
P018130,Steel,8119.0,428.0,47.0,0.13,1,2025-01-12
P018131,Brass,6855.0,357.0,54.0,0.122,1,2025-01-31
P018132,ABS,18867.0,720.0,69.0,0.418,1,2025-01-19
P018133,Steel,12172.0,493.0,40.0,0.682,1,2025-02-01
P018134,ABS,6676.0,385.0,82.0,0.279,1,2025-02-01
P018135,Brass,10410.0,445.0,50.0,0.49,1,2025-01-10
P018136,Aluminum,13795.0,578.0,66.0,0.274,1,2025-01-21
P018137,ABS,13799.0,538.0,85.0,0.685,1,2025-02-02
P018138,Brass,5728.0,368.0,37.0,0.536,1,2025-02-25
P018139,Titanium,31880.0,1133.0,28.0,0.819,1,2025-03-01
P018140,ABS,5846.0,363.0,79.0,0.456,1,2025-01-13
P018141,Titanium,23411.0,827.0,28.0,0.505,1,2025-02-12
P018142,Steel,5866.0,341.0,37.0,0.42,1,2025-02-11
P018143,ABS,10775.0,,76.0,0.498,1,2025-02-24
P018144,Steel,23433.0,756.0,47.0,0.182,1,2025-01-16
P018145,Brass,18813.0,677.0,48.0,0.344,1,2025-01-16
P018146,Titanium,15306.0,595.0,62.0,0.397,1,2025-02-25
P018147,Steel,12108.0,491.0,49.0,0.402,1,2025-02-27
P018148,Aluminum,10135.0,533.0,40.0,0.845,1,2025-01-15
P018149,Aluminum,16055.0,669.0,62.0,0.45,1,2025-02-11
P018150,ABS,29753.0,983.0,55.0,0.464,1,2025-02-10
P018151,Steel,9455.0,448.0,39.0,0.516,1,2025-02-22
P018152,Aluminum,3003.0,212.0,60.0,0.039,1,2025-02-18
P018153,Brass,20484.0,845.0,59.0,0.342,1,2025-01-19
P018154,Aluminum,26416.0,902.0,62.0,0.559,1,2025-01-01
P018155,Titanium,9482.0,458.0,20.0,0.457,1,2025-01-15
P018156,Steel,9477.0,424.0,41.0,0.668,1,2025-02-08
P018157,Aluminum,26275.0,996.0,53.0,0.671,1,2025-01-01
P018158,ABS,19010.0,705.0,69.0,0.5,1,2025-02-13
P018159,Titanium,8169.0,401.0,29.0,0.146,1,2025-01-25
P018160,Aluminum,5146.0,,72.0,0.156,1,2025-01-15
P018161,Steel,8157.0,402.0,29.0,0.441,1,2025-02-04
P018162,Steel,9124.0,501.0,38.0,0.935,1,2025-01-27
P018163,Titanium,4034.0,272.0,20.0,0.603,1,2025-01-15
P018164,Aluminum,9261.0,471.0,53.0,0.506,1,2025-01-19
P018165,Aluminum,4546.0,269.0,65.0,0.301,1,2025-02-14
P018166,Aluminum,9154.0,494.0,61.0,0.454,1,2025-01-01
